Time,First,Last
09/12/2014 16:00:00.000,101.66,101.66
09/15/2014 09:00:00.000,102.83,101.91
09/15/2014 10:00:00.000,101.91,102.18
09/15/2014 11:00:00.000,102.17,102.02
09/15/2014 12:00:00.000,102.04,102.3
09/15/2014 13:00:00.000,102.3,101.69
09/15/2014 14:00:00.000,101.68,101.79
09/15/2014 15:00:00.000,101.79,101.62
09/15/2014 16:00:00.000,101.62,101.63
09/16/2014 09:00:00.000,100.19,100.09
09/16/2014 10:00:00.000,100.09,99.59
09/16/2014 11:00:00.000,99.58,100.19
09/16/2014 12:00:00.000,100.2,100.17
09/16/2014 13:00:00.000,100.17,100.26
09/16/2014 14:00:00.000,100.27,100.87
09/16/2014 15:00:00.000,100.88,100.84
09/16/2014 16:00:00.000,100.845,100.86
09/17/2014 09:00:00.000,101.12,101.385
09/17/2014 10:00:00.000,101.39,101.18
09/17/2014 11:00:00.000,101.18,101.07
09/17/2014 12:00:00.000,101.07,100.88
09/17/2014 13:00:00.000,100.88,101.19
09/17/2014 14:00:00.000,101.19,101.47
09/17/2014 15:00:00.000,101.47,101.58
09/17/2014 16:00:00.000,101.58,101.58
09/18/2014 09:00:00.000,102.21,102.14
09/18/2014 10:00:00.000,102.14,102.08
09/18/2014 11:00:00.000,102.07,102.02
09/18/2014 12:00:00.000,102.03,102.04
09/18/2014 13:00:00.000,102.03,101.935
09/18/2014 14:00:00.000,101.93,101.9
09/18/2014 15:00:00.000,101.9,101.79
09/18/2014 16:00:00.000,101.79,101.79
09/19/2014 09:00:00.000,102.07,101.91
09/19/2014 10:00:00.000,101.91,101.77
09/19/2014 11:00:00.000,101.77,101.62
09/19/2014 12:00:00.000,101.63,101.54
09/19/2014 13:00:00.000,101.53,101.77
09/19/2014 14:00:00.000,101.77,101.96
09/19/2014 15:00:00.000,101.96,100.97
09/19/2014 16:00:00.000,100.96,100.96
09/22/2014 09:00:00.000,101.76,101.6
09/22/2014 10:00:00.000,101.61,100.98
09/22/2014 11:00:00.000,100.97,101.08
09/22/2014 12:00:00.000,101.07,101.03
09/22/2014 13:00:00.000,101.03,100.74
09/22/2014 14:00:00.000,100.74,101.03
09/22/2014 15:00:00.000,101.03,101.07
09/22/2014 16:00:00.000,101.06,101.06
09/23/2014 09:00:00.000,100.75,101.88
09/23/2014 10:00:00.000,101.88,101.95
09/23/2014 11:00:00.000,101.95,102.25
09/23/2014 12:00:00.000,102.25,102.655
09/23/2014 13:00:00.000,102.65,102.47
09/23/2014 14:00:00.000,102.47,102.52
09/23/2014 15:00:00.000,102.51,102.64
09/23/2014 16:00:00.000,102.64,102.64
09/24/2014 09:00:00.000,101.99,101.98
09/24/2014 10:00:00.000,101.97,101.71
09/24/2014 11:00:00.000,101.72,101.74
09/24/2014 12:00:00.000,101.74,101.75
09/24/2014 13:00:00.000,101.75,102.07
09/24/2014 14:00:00.000,102.07,101.59
09/24/2014 15:00:00.000,101.59,101.74
09/24/2014 16:00:00.000,101.745,101.75
09/25/2014 09:00:00.000,100.6,99.47
09/25/2014 10:00:00.000,99.48,98.2
09/25/2014 11:00:00.000,98.21,98.56
09/25/2014 12:00:00.000,98.56,98.62
09/25/2014 13:00:00.000,98.62,98.45
09/25/2014 14:00:00.000,98.45,98.17
09/25/2014 15:00:00.000,98.165,97.86
09/25/2014 16:00:00.000,97.87,97.87
09/26/2014 09:00:00.000,98.75,99.53
09/26/2014 10:00:00.000,99.54,99.72
09/26/2014 11:00:00.000,99.72,99.54
09/26/2014 12:00:00.000,99.54,99.81
09/26/2014 13:00:00.000,99.81,100.04
09/26/2014 14:00:00.000,100.04,100.465
09/26/2014 15:00:00.000,100.46,100.73
09/26/2014 16:00:00.000,100.75,100.75
09/29/2014 09:00:00.000,99,99.21
09/29/2014 10:00:00.000,99.2,99.84
09/29/2014 11:00:00.000,99.84,100.14
09/29/2014 12:00:00.000,100.13,100.19
09/29/2014 13:00:00.000,100.19,100.26
09/29/2014 14:00:00.000,100.25,100.08
09/29/2014 15:00:00.000,100.08,100.11
09/29/2014 16:00:00.000,100.11,100.11
09/30/2014 09:00:00.000,101.01,100.89
09/30/2014 10:00:00.000,100.89,101.31
09/30/2014 11:00:00.000,101.3,101.31
09/30/2014 12:00:00.000,101.3,100.98
09/30/2014 13:00:00.000,100.99,100.91
09/30/2014 14:00:00.000,100.91,100.89
09/30/2014 15:00:00.000,100.89,100.75
09/30/2014 16:00:00.000,100.755,100.75
10/01/2014 09:00:00.000,100.68,99.87
10/01/2014 10:00:00.000,99.84,99.99
10/01/2014 11:00:00.000,99.99,99.85
10/01/2014 12:00:00.000,99.84,99.58
10/01/2014 13:00:00.000,99.59,98.95
10/01/2014 14:00:00.000,98.96,98.84
10/01/2014 15:00:00.000,98.85,99.19
10/01/2014 16:00:00.000,99.18,99.18
10/02/2014 09:00:00.000,99.62,99.28
10/02/2014 10:00:00.000,99.28,98.64
10/02/2014 11:00:00.000,98.66,98.52
10/02/2014 12:00:00.000,98.52,99.39
10/02/2014 13:00:00.000,99.38,99.57
10/02/2014 14:00:00.000,99.57,99.93
10/02/2014 15:00:00.000,99.92,99.89
10/02/2014 16:00:00.000,99.9,99.9
10/03/2014 09:00:00.000,99.46,99.69
10/03/2014 10:00:00.000,99.69,99.82
10/03/2014 11:00:00.000,99.81,99.545
10/03/2014 12:00:00.000,99.545,99.86
10/03/2014 13:00:00.000,99.86,99.83
10/03/2014 14:00:00.000,99.83,99.88
10/03/2014 15:00:00.000,99.88,99.61
10/03/2014 16:00:00.000,99.62,99.62
10/06/2014 09:00:00.000,100.09,100.52
10/06/2014 10:00:00.000,100.53,100.16
10/06/2014 11:00:00.000,100.16,99.8
10/06/2014 12:00:00.000,99.8,99.67
10/06/2014 13:00:00.000,99.66,99.89
10/06/2014 14:00:00.000,99.89,99.77
10/06/2014 15:00:00.000,99.78,99.62
10/06/2014 16:00:00.000,99.62,99.62
10/07/2014 09:00:00.000,99.78,99.96
10/07/2014 10:00:00.000,99.95,99.73
10/07/2014 11:00:00.000,99.74,99.65
10/07/2014 12:00:00.000,99.65,99.49
10/07/2014 13:00:00.000,99.49,99.57
10/07/2014 14:00:00.000,99.56,99.13
10/07/2014 15:00:00.000,99.12,98.74
10/07/2014 16:00:00.000,98.75,98.75
10/08/2014 09:00:00.000,98.88,98.58
10/08/2014 10:00:00.000,98.57,98.5
10/08/2014 11:00:00.000,98.49,99.13
10/08/2014 12:00:00.000,99.13,99.19
10/08/2014 13:00:00.000,99.2,99.56
10/08/2014 14:00:00.000,99.55,100.65
10/08/2014 15:00:00.000,100.65,100.78
10/08/2014 16:00:00.000,100.8,100.8
10/09/2014 09:00:00.000,101.73,101.76
10/09/2014 10:00:00.000,101.77,101.77
10/09/2014 11:00:00.000,101.76,101.71
10/09/2014 12:00:00.000,101.69,101.43
10/09/2014 13:00:00.000,101.44,100.82
10/09/2014 14:00:00.000,100.81,101.06
10/09/2014 15:00:00.000,101.05,101.02
10/09/2014 16:00:00.000,101.02,101.02
10/10/2014 09:00:00.000,100.89,101.57
10/10/2014 10:00:00.000,101.57,101.44
10/10/2014 11:00:00.000,101.43,101.45
10/10/2014 12:00:00.000,101.45,101.73
10/10/2014 13:00:00.000,101.71,101.82
10/10/2014 14:00:00.000,101.83,101.69
10/10/2014 15:00:00.000,101.7,100.73
10/10/2014 16:00:00.000,100.73,100.73
10/13/2014 09:00:00.000,101.68,101.15
10/13/2014 10:00:00.000,101.16,100.61
10/13/2014 11:00:00.000,100.62,100.88
10/13/2014 12:00:00.000,100.88,101.34
10/13/2014 13:00:00.000,101.35,101.16
10/13/2014 14:00:00.000,101.15,100.93
10/13/2014 15:00:00.000,100.93,99.83
10/13/2014 16:00:00.000,99.81,99.81
10/14/2014 09:00:00.000,100.46,99.4
10/14/2014 10:00:00.000,99.4,99.99
10/14/2014 11:00:00.000,99.99,100.22
10/14/2014 12:00:00.000,100.22,99.87
10/14/2014 13:00:00.000,99.86,99.13
10/14/2014 14:00:00.000,99.13,99.21
10/14/2014 15:00:00.000,99.21,98.79
10/14/2014 16:00:00.000,98.75,98.75
10/15/2014 09:00:00.000,98.58,98.3
10/15/2014 10:00:00.000,98.3,98.47
10/15/2014 11:00:00.000,98.46,98.16
10/15/2014 12:00:00.000,98.16,96
10/15/2014 13:00:00.000,96,96.17
10/15/2014 14:00:00.000,96.17,97.11
10/15/2014 15:00:00.000,97.11,97.56
10/15/2014 16:00:00.000,97.54,97.54
10/16/2014 09:00:00.000,95.76,96.34
10/16/2014 10:00:00.000,96.35,96.57
10/16/2014 11:00:00.000,96.57,96.36
10/16/2014 12:00:00.000,96.36,97.01
10/16/2014 13:00:00.000,97,96.87
10/16/2014 14:00:00.000,96.88,95.9
10/16/2014 15:00:00.000,95.9,96.26
10/16/2014 16:00:00.000,96.26,96.26
10/17/2014 09:00:00.000,97.5,97.37
10/17/2014 10:00:00.000,97.38,97.99
10/17/2014 11:00:00.000,97.99,98.74
10/17/2014 12:00:00.000,98.76,98.13
10/17/2014 13:00:00.000,98.16,98.15
10/17/2014 14:00:00.000,98.14,97.83
10/17/2014 15:00:00.000,97.83,97.66
10/17/2014 16:00:00.000,97.67,97.67
10/20/2014 09:00:00.000,98.39,98.93
10/20/2014 10:00:00.000,98.94,99.495
10/20/2014 11:00:00.000,99.49,99.33
10/20/2014 12:00:00.000,99.33,99.24
10/20/2014 13:00:00.000,99.23,99.32
10/20/2014 14:00:00.000,99.32,99.55
10/20/2014 15:00:00.000,99.54,99.77
10/20/2014 16:00:00.000,99.76,99.76
10/21/2014 09:00:00.000,102.8,102.04
10/21/2014 10:00:00.000,102.06,102.07
10/21/2014 11:00:00.000,102.06,101.98
10/21/2014 12:00:00.000,101.97,102.02
10/21/2014 13:00:00.000,102.02,102.23
10/21/2014 14:00:00.000,102.235,102.41
10/21/2014 15:00:00.000,102.405,102.47
10/21/2014 16:00:00.000,102.47,102.47
10/22/2014 09:00:00.000,102.78,103.39
10/22/2014 10:00:00.000,103.39,103.37
10/22/2014 11:00:00.000,103.35,103.75
10/22/2014 12:00:00.000,103.75,103.36
10/22/2014 13:00:00.000,103.35,103.49
10/22/2014 14:00:00.000,103.47,103.58
10/22/2014 15:00:00.000,103.57,102.99
10/22/2014 16:00:00.000,102.99,102.99
10/23/2014 09:00:00.000,104,104.03
10/23/2014 10:00:00.000,104.045,104.97
10/23/2014 11:00:00.000,104.97,104.925
10/23/2014 12:00:00.000,104.925,104.91
10/23/2014 13:00:00.000,104.92,104.98
10/23/2014 14:00:00.000,104.99,104.78
10/23/2014 15:00:00.000,104.78,104.83
10/23/2014 16:00:00.000,104.83,104.83
10/24/2014 09:00:00.000,105.32,104.63
10/24/2014 10:00:00.000,104.64,104.93
10/24/2014 11:00:00.000,104.92,105.03
10/24/2014 12:00:00.000,105.02,104.81
10/24/2014 13:00:00.000,104.81,104.94
10/24/2014 14:00:00.000,104.94,104.96
10/24/2014 15:00:00.000,104.96,105.21
10/24/2014 16:00:00.000,105.22,105.22
10/27/2014 09:00:00.000,104.95,104.815
10/27/2014 10:00:00.000,104.82,105.38
10/27/2014 11:00:00.000,105.39,105.165
10/27/2014 12:00:00.000,105.16,105.19
10/27/2014 13:00:00.000,105.2,105.075
10/27/2014 14:00:00.000,105.07,105.13
10/27/2014 15:00:00.000,105.12,105.09
10/27/2014 16:00:00.000,105.11,105.11
10/28/2014 09:00:00.000,105.52,106.09
10/28/2014 10:00:00.000,106.08,106.29
10/28/2014 11:00:00.000,106.295,106.24
10/28/2014 12:00:00.000,106.24,106.43
10/28/2014 13:00:00.000,106.43,106.59
10/28/2014 14:00:00.000,106.59,106.55
10/28/2014 15:00:00.000,106.55,106.71
10/28/2014 16:00:00.000,106.7,106.74
10/29/2014 09:00:00.000,106.61,106.89
10/29/2014 10:00:00.000,106.89,107.17
10/29/2014 11:00:00.000,107.17,107.15
10/29/2014 12:00:00.000,107.15,106.61
10/29/2014 13:00:00.000,106.63,106.88
10/29/2014 14:00:00.000,106.86,107.21
10/29/2014 15:00:00.000,107.21,107.33
10/29/2014 16:00:00.000,107.34,107.34
10/30/2014 09:00:00.000,106.93,106.97
10/30/2014 10:00:00.000,106.97,106.28
10/30/2014 11:00:00.000,106.28,106.45
10/30/2014 12:00:00.000,106.46,107.02
10/30/2014 13:00:00.000,107.02,107.15
10/30/2014 14:00:00.000,107.16,106.625
10/30/2014 15:00:00.000,106.63,106.98
10/30/2014 16:00:00.000,106.98,106.98
10/31/2014 09:00:00.000,107.92,107.71
10/31/2014 10:00:00.000,107.72,107.52
10/31/2014 11:00:00.000,107.52,107.61
10/31/2014 12:00:00.000,107.61,107.55
10/31/2014 13:00:00.000,107.55,107.61
10/31/2014 14:00:00.000,107.615,107.69
10/31/2014 15:00:00.000,107.69,107.97
10/31/2014 16:00:00.000,108,108
11/03/2014 09:00:00.000,108.27,109.04
11/03/2014 10:00:00.000,109.04,109.72
11/03/2014 11:00:00.000,109.72,109.6
11/03/2014 12:00:00.000,109.61,109.74
11/03/2014 13:00:00.000,109.75,109.57
11/03/2014 14:00:00.000,109.57,109.06
11/03/2014 15:00:00.000,109.06,109.38
11/03/2014 16:00:00.000,109.4,109.4
11/04/2014 09:00:00.000,109.33,109.07
11/04/2014 10:00:00.000,109.08,108.195
11/04/2014 11:00:00.000,108.2,108.06
11/04/2014 12:00:00.000,108.06,108.66
11/04/2014 13:00:00.000,108.655,108.92
11/04/2014 14:00:00.000,108.92,108.92
11/04/2014 15:00:00.000,108.93,108.6
11/04/2014 16:00:00.000,108.6,108.6
11/05/2014 09:00:00.000,109.18,108.56
11/05/2014 10:00:00.000,108.54,108.94
11/05/2014 11:00:00.000,108.95,108.96
11/05/2014 12:00:00.000,108.96,108.93
11/05/2014 13:00:00.000,108.92,108.61
11/05/2014 14:00:00.000,108.61,108.81
11/05/2014 15:00:00.000,108.81,108.86
11/05/2014 16:00:00.000,108.86,108.86
11/06/2014 09:00:00.000,108.46,108.27
11/06/2014 10:00:00.000,108.26,108.48
11/06/2014 11:00:00.000,108.47,108.49
11/06/2014 12:00:00.000,108.48,108.22
11/06/2014 13:00:00.000,108.23,108.46
11/06/2014 14:00:00.000,108.465,108.345
11/06/2014 15:00:00.000,108.34,108.69
11/06/2014 16:00:00.000,108.69,108.7
11/07/2014 09:00:00.000,108.84,109.3
11/07/2014 10:00:00.000,109.295,108.98
11/07/2014 11:00:00.000,108.97,108.81
11/07/2014 12:00:00.000,108.8,108.82
11/07/2014 13:00:00.000,108.825,108.99
11/07/2014 14:00:00.000,108.99,108.94
11/07/2014 15:00:00.000,108.94,109
11/07/2014 16:00:00.000,109.01,109.01
11/10/2014 09:00:00.000,109.14,109.01
11/10/2014 10:00:00.000,109.02,109.155
11/10/2014 11:00:00.000,109.16,108.89
11/10/2014 12:00:00.000,108.88,108.99
11/10/2014 13:00:00.000,108.99,108.96
11/10/2014 14:00:00.000,108.96,109.035
11/10/2014 15:00:00.000,109.03,108.81
11/10/2014 16:00:00.000,108.815,108.83
11/11/2014 09:00:00.000,108.72,108.53
11/11/2014 10:00:00.000,108.53,108.95
11/11/2014 11:00:00.000,108.95,108.81
11/11/2014 12:00:00.000,108.81,108.83
11/11/2014 13:00:00.000,108.84,109.09
11/11/2014 14:00:00.000,109.09,109.23
11/11/2014 15:00:00.000,109.23,109.69
11/11/2014 16:00:00.000,109.7,109.7
11/12/2014 09:00:00.000,109.35,110.24
11/12/2014 10:00:00.000,110.25,110.51
11/12/2014 11:00:00.000,110.51,110.995
11/12/2014 12:00:00.000,110.995,110.99
11/12/2014 13:00:00.000,110.99,111.03
11/12/2014 14:00:00.000,111.02,110.98
11/12/2014 15:00:00.000,110.98,111.245
11/12/2014 16:00:00.000,111.25,111.25
11/13/2014 09:00:00.000,111.61,112.64
11/13/2014 10:00:00.000,112.64,113.25
11/13/2014 11:00:00.000,113.25,113.08
11/13/2014 12:00:00.000,113.08,113.085
11/13/2014 13:00:00.000,113.085,112.53
11/13/2014 14:00:00.000,112.53,112.7
11/13/2014 15:00:00.000,112.71,112.82
11/13/2014 16:00:00.000,112.82,112.82
11/14/2014 09:00:00.000,113,113.38
11/14/2014 10:00:00.000,113.37,113.99
11/14/2014 11:00:00.000,114,113.8
11/14/2014 12:00:00.000,113.8,113.91
11/14/2014 13:00:00.000,113.91,113.79
11/14/2014 14:00:00.000,113.785,113.89
11/14/2014 15:00:00.000,113.895,114.19
11/14/2014 16:00:00.000,114.18,114.18
11/17/2014 09:00:00.000,114.67,114.72
11/17/2014 10:00:00.000,114.72,114.43
11/17/2014 11:00:00.000,114.43,113.75
11/17/2014 12:00:00.000,113.74,113.93
11/17/2014 13:00:00.000,113.93,113.9
11/17/2014 14:00:00.000,113.9,114.09
11/17/2014 15:00:00.000,114.09,114
11/17/2014 16:00:00.000,113.99,113.99
11/18/2014 09:00:00.000,114.03,114.635
11/18/2014 10:00:00.000,114.63,114.42
11/18/2014 11:00:00.000,114.41,114.76
11/18/2014 12:00:00.000,114.76,115.2
11/18/2014 13:00:00.000,115.2,115.4
11/18/2014 14:00:00.000,115.39,115.28
11/18/2014 15:00:00.000,115.28,115.48
11/18/2014 16:00:00.000,115.47,115.47
11/19/2014 09:00:00.000,115.33,114.92
11/19/2014 10:00:00.000,114.92,114.19
11/19/2014 11:00:00.000,114.18,114.3
11/19/2014 12:00:00.000,114.3,114.8
11/19/2014 13:00:00.000,114.8,114.78
11/19/2014 14:00:00.000,114.76,114.81
11/19/2014 15:00:00.000,114.81,114.67
11/19/2014 16:00:00.000,114.67,114.67
11/20/2014 09:00:00.000,114.93,115.62
11/20/2014 10:00:00.000,115.6,116.36
11/20/2014 11:00:00.000,116.36,116.54
11/20/2014 12:00:00.000,116.54,116.49
11/20/2014 13:00:00.000,116.49,116.43
11/20/2014 14:00:00.000,116.43,116.45
11/20/2014 15:00:00.000,116.45,116.31
11/20/2014 16:00:00.000,116.31,116.31
11/21/2014 09:00:00.000,117.15,116.8
11/21/2014 10:00:00.000,116.82,116.38
11/21/2014 11:00:00.000,116.37,116.27
11/21/2014 12:00:00.000,116.27,116.47
11/21/2014 13:00:00.000,116.47,116.38
11/21/2014 14:00:00.000,116.37,116.43
11/21/2014 15:00:00.000,116.45,116.46
11/21/2014 16:00:00.000,116.47,116.47
11/24/2014 09:00:00.000,116.86,117.18
11/24/2014 10:00:00.000,117.18,117.48
11/24/2014 11:00:00.000,117.49,117.65
11/24/2014 12:00:00.000,117.65,118.16
11/24/2014 13:00:00.000,118.15,118.27
11/24/2014 14:00:00.000,118.27,118.43
11/24/2014 15:00:00.000,118.42,118.625
11/24/2014 16:00:00.000,118.625,118.625
11/25/2014 09:00:00.000,119.24,119.31
11/25/2014 10:00:00.000,119.31,119.32
11/25/2014 11:00:00.000,119.33,119.08
11/25/2014 12:00:00.000,119.08,117.58
11/25/2014 13:00:00.000,117.58,118.03
11/25/2014 14:00:00.000,118.03,117.87
11/25/2014 15:00:00.000,117.86,117.6
11/25/2014 16:00:00.000,117.6,117.6
11/26/2014 09:00:00.000,118.08,118.76
11/26/2014 10:00:00.000,118.75,118.72
11/26/2014 11:00:00.000,118.73,118.38
11/26/2014 12:00:00.000,118.38,118.54
11/26/2014 13:00:00.000,118.55,118.39
11/26/2014 14:00:00.000,118.41,118.56
11/26/2014 15:00:00.000,118.56,118.99
11/26/2014 16:00:00.000,119,119
11/28/2014 09:00:00.000,119.27,118.54
11/28/2014 10:00:00.000,118.56,119.01
11/28/2014 11:00:00.000,119.015,118.9
11/28/2014 12:00:00.000,118.9,118.93
11/28/2014 13:00:00.000,118.93,118.93
12/01/2014 09:00:00.000,118.6,115.8
12/01/2014 10:00:00.000,115.83,115.3
12/01/2014 11:00:00.000,115.3,115.57
12/01/2014 12:00:00.000,115.58,115.7
12/01/2014 13:00:00.000,115.7,116.18
12/01/2014 14:00:00.000,116.17,115.19
12/01/2014 15:00:00.000,115.19,115.07
12/01/2014 16:00:00.000,115.07,115.07
12/02/2014 09:00:00.000,113.95,113.94
12/02/2014 10:00:00.000,113.95,115.04
12/02/2014 11:00:00.000,115.05,115.6
12/02/2014 12:00:00.000,115.59,115.33
12/02/2014 13:00:00.000,115.33,115.06
12/02/2014 14:00:00.000,115.07,115.12
12/02/2014 15:00:00.000,115.13,114.62
12/02/2014 16:00:00.000,114.63,114.63
12/03/2014 09:00:00.000,114.55,115.82
12/03/2014 10:00:00.000,115.82,115.25
12/03/2014 11:00:00.000,115.245,115.66
12/03/2014 12:00:00.000,115.66,115.65
12/03/2014 13:00:00.000,115.64,115.82
12/03/2014 14:00:00.000,115.82,115.81
12/03/2014 15:00:00.000,115.81,115.93
12/03/2014 16:00:00.000,115.93,115.93
12/04/2014 09:00:00.000,115.7,116.68
12/04/2014 10:00:00.000,116.69,116.6
12/04/2014 11:00:00.000,116.6,116.29
12/04/2014 12:00:00.000,116.29,116.11
12/04/2014 13:00:00.000,116.11,116
12/04/2014 14:00:00.000,116.01,115.82
12/04/2014 15:00:00.000,115.83,115.49
12/04/2014 16:00:00.000,115.49,115.49
12/05/2014 09:00:00.000,115.88,115.71
12/05/2014 10:00:00.000,115.72,115.455
12/05/2014 11:00:00.000,115.46,115.57
12/05/2014 12:00:00.000,115.57,115.85
12/05/2014 13:00:00.000,115.85,115.72
12/05/2014 14:00:00.000,115.72,115.24
12/05/2014 15:00:00.000,115.24,114.99
12/05/2014 16:00:00.000,115,115
12/08/2014 09:00:00.000,113.96,114.3
12/08/2014 10:00:00.000,114.31,113.84
12/08/2014 11:00:00.000,113.85,113.68
12/08/2014 12:00:00.000,113.67,112.21
12/08/2014 13:00:00.000,112.21,111.91
12/08/2014 14:00:00.000,111.91,112.51
12/08/2014 15:00:00.000,112.51,112.41
12/08/2014 16:00:00.000,112.42,112.4
12/09/2014 09:00:00.000,110.81,111.33
12/09/2014 10:00:00.000,111.3,111.13
12/09/2014 11:00:00.000,111.13,111.7
12/09/2014 12:00:00.000,111.7,112.8
12/09/2014 13:00:00.000,112.8,113.44
12/09/2014 14:00:00.000,113.44,113.13
12/09/2014 15:00:00.000,113.13,114.13
12/09/2014 16:00:00.000,114.12,114.12
12/10/2014 09:00:00.000,114.55,113.57
12/10/2014 10:00:00.000,113.57,113.67
12/10/2014 11:00:00.000,113.68,113.62
12/10/2014 12:00:00.000,113.6,113.04
12/10/2014 13:00:00.000,113.03,112.54
12/10/2014 14:00:00.000,112.54,111.81
12/10/2014 15:00:00.000,111.81,111.96
12/10/2014 16:00:00.000,111.95,111.95
12/11/2014 09:00:00.000,112.46,112.91
12/11/2014 10:00:00.000,112.89,113.49
12/11/2014 11:00:00.000,113.49,113.58
12/11/2014 12:00:00.000,113.58,113.37
12/11/2014 13:00:00.000,113.38,113.12
12/11/2014 14:00:00.000,113.12,111.93
12/11/2014 15:00:00.000,111.93,111.63
12/11/2014 16:00:00.000,111.62,111.62
12/12/2014 09:00:00.000,110.8,111.41
12/12/2014 10:00:00.000,111.41,110.35
12/12/2014 11:00:00.000,110.35,110.24
12/12/2014 12:00:00.000,110.24,110.46
12/12/2014 13:00:00.000,110.45,110.9
12/12/2014 14:00:00.000,110.89,110.25
12/12/2014 15:00:00.000,110.245,109.72
12/12/2014 16:00:00.000,109.73,109.73
12/15/2014 09:00:00.000,110.45,110.7
12/15/2014 10:00:00.000,110.71,110.28
12/15/2014 11:00:00.000,110.27,107.57
12/15/2014 12:00:00.000,107.57,109.45
12/15/2014 13:00:00.000,109.47,108.75
12/15/2014 14:00:00.000,108.74,108.81
12/15/2014 15:00:00.000,108.8,108.21
12/15/2014 16:00:00.000,108.225,108.225
12/16/2014 09:00:00.000,106.63,107.33
12/16/2014 10:00:00.000,107.3,108.62
12/16/2014 11:00:00.000,108.62,109.23
12/16/2014 12:00:00.000,109.24,108.63
12/16/2014 13:00:00.000,108.63,108.25
12/16/2014 14:00:00.000,108.26,107.88
12/16/2014 15:00:00.000,107.89,106.74
12/16/2014 16:00:00.000,106.745,106.745
12/17/2014 09:00:00.000,107.25,107.69
12/17/2014 10:00:00.000,107.69,107.01
12/17/2014 11:00:00.000,107.02,108.03
12/17/2014 12:00:00.000,108.03,107.42
12/17/2014 13:00:00.000,107.43,107.9
12/17/2014 14:00:00.000,107.89,108.55
12/17/2014 15:00:00.000,108.55,109.4
12/17/2014 16:00:00.000,109.41,109.41
12/18/2014 09:00:00.000,111.34,111.2
12/18/2014 10:00:00.000,111.2,111.12
12/18/2014 11:00:00.000,111.12,111.25
12/18/2014 12:00:00.000,111.24,111.65
12/18/2014 13:00:00.000,111.655,112.13
12/18/2014 14:00:00.000,112.13,111.81
12/18/2014 15:00:00.000,111.84,112.65
12/18/2014 16:00:00.000,112.65,112.65
12/19/2014 09:00:00.000,112.78,112.3
12/19/2014 10:00:00.000,112.31,112.8
12/19/2014 11:00:00.000,112.77,112.28
12/19/2014 12:00:00.000,112.27,112.36
12/19/2014 13:00:00.000,112.36,112.08
12/19/2014 14:00:00.000,112.07,112.4
12/19/2014 15:00:00.000,112.4,111.76
12/19/2014 16:00:00.000,111.78,111.78
12/22/2014 09:00:00.000,112.14,112.38
12/22/2014 10:00:00.000,112.4,113.13
12/22/2014 11:00:00.000,113.12,112.98
12/22/2014 12:00:00.000,112.97,112.7
12/22/2014 13:00:00.000,112.69,112.715
12/22/2014 14:00:00.000,112.72,112.505
12/22/2014 15:00:00.000,112.5,112.95
12/22/2014 16:00:00.000,112.94,112.94
12/23/2014 09:00:00.000,113.3,112.7
12/23/2014 10:00:00.000,112.71,112.87
12/23/2014 11:00:00.000,112.87,112.72
12/23/2014 12:00:00.000,112.72,112.59
12/23/2014 13:00:00.000,112.6,112.59
12/23/2014 14:00:00.000,112.59,112.79
12/23/2014 15:00:00.000,112.79,112.54
12/23/2014 16:00:00.000,112.54,112.54
12/24/2014 09:00:00.000,112.7,112.32
12/24/2014 10:00:00.000,112.3,112.24
12/24/2014 11:00:00.000,112.24,112.175
12/24/2014 12:00:00.000,112.17,112.01
12/24/2014 13:00:00.000,112.01,112.01
12/26/2014 09:00:00.000,112.26,112.58
12/26/2014 10:00:00.000,112.57,112.85
12/26/2014 11:00:00.000,112.845,112.99
12/26/2014 12:00:00.000,112.99,113.45
12/26/2014 13:00:00.000,113.44,113.93
12/26/2014 14:00:00.000,113.93,114.34
12/26/2014 15:00:00.000,114.34,114
12/26/2014 16:00:00.000,113.99,113.99
12/29/2014 09:00:00.000,113.82,114.39
12/29/2014 10:00:00.000,114.39,114.69
12/29/2014 11:00:00.000,114.69,114.5
12/29/2014 12:00:00.000,114.49,114.37
12/29/2014 13:00:00.000,114.37,114.21
12/29/2014 14:00:00.000,114.21,113.82
12/29/2014 15:00:00.000,113.82,113.92
12/29/2014 16:00:00.000,113.91,113.91
12/30/2014 09:00:00.000,113.7,113.36
12/30/2014 10:00:00.000,113.35,113.49
12/30/2014 11:00:00.000,113.48,113.24
12/30/2014 12:00:00.000,113.24,112.76
12/30/2014 13:00:00.000,112.75,112.31
12/30/2014 14:00:00.000,112.31,112.61
12/30/2014 15:00:00.000,112.61,112.53
12/30/2014 16:00:00.000,112.52,112.52
12/31/2014 09:00:00.000,113.05,112.76
12/31/2014 10:00:00.000,112.78,112.7
12/31/2014 11:00:00.000,112.69,111.91
12/31/2014 12:00:00.000,111.91,111.28
12/31/2014 13:00:00.000,111.28,111.29
12/31/2014 14:00:00.000,111.3,110.67
12/31/2014 15:00:00.000,110.68,110.39
12/31/2014 16:00:00.000,110.38,110.38
01/02/2015 09:00:00.000,111.35,109.51
01/02/2015 10:00:00.000,109.49,108.285
01/02/2015 11:00:00.000,108.29,108.78
01/02/2015 12:00:00.000,108.77,109.355
01/02/2015 13:00:00.000,109.35,108.98
01/02/2015 14:00:00.000,108.98,109.08
